timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
5696527805,5696527511,0.0117852595,0.028541861,0.00016741763
5696529012,5696528753,0.011796852,0.02855595,0.00016872572
5696535237,5696534996,0.012226353,0.028554138,0.0001639873
5696538992,5696538741,0.012743438,0.028708266,0.00015464805
5696543975,5696543735,0.013147872,0.028700585,0.00014995046
5696548981,5696548728,0.012929171,0.028671604,0.00014319287
5696553995,5696553722,0.012782331,0.028515715,0.00013544067
5696560200,5696559964,0.011797687,0.028483119,0.00013043395
5696563964,5696563710,0.011628783,0.028193202,0.00013274493
5696570198,5696569952,0.012251376,0.02811971,0.00013325964
5696573936,5696573697,0.012737609,0.02837881,0.00013395856
5696581442,5696581188,0.01299126,0.028653212,0.00012420671
5696583936,5696583686,0.012788996,0.02853689,0.000121427416
5696591432,5696591178,0.011831894,0.028355824,0.000116113995
5696595172,5696594921,0.011854612,0.028110025,0.00011746494
5696598924,5696598669,0.01228123,0.028354956,0.0001210543
5696605170,5696604908,0.012581299,0.028696539,0.00012165264
5696608905,5696608654,0.012464101,0.02843329,0.000117485084
5696613905,5696613648,0.012395717,0.028213304,0.00011776823
5696618887,5696618641,0.0119707305,0.028358573,0.00011563462
5696622638,5696622387,0.012104104,0.02840749,0.00011191089
5696630121,5696629877,0.01266991,0.028963113,9.765126e-05
5696633867,5696633623,0.0128806345,0.029031849,9.585539e-05
5696640098,5696639865,0.012629332,0.028861219,9.48194e-05
5696643847,5696643610,0.012522631,0.028386269,9.726327e-05
5696651341,5696651101,0.011380452,0.028471705,0.00010290236
5696653846,5696653598,0.011601027,0.028415393,9.958187e-05
5696661342,5696661089,0.012560022,0.02845373,0.00010367719
5696665084,5696664834,0.012813207,0.028653301,0.00010849858
5696668818,5696668579,0.012942722,0.028712312,0.000110488196
5696675065,5696674821,0.012334303,0.028312247,0.000118217606
5696678810,5696678567,0.012078359,0.028163489,0.00012517594
5696683817,5696683561,0.012328229,0.028344521,0.00013523115
5696690045,5696689803,0.012696268,0.028370706,0.00014331071
5696693793,5696693548,0.012921089,0.028385878,0.00014394827
5696700031,5696699790,0.0126364175,0.028401235,0.00014050626
5696703780,5696703536,0.012279844,0.028450986,0.00014077965
5696710009,5696709777,0.011713795,0.02834899,0.00014163087
5696713767,5696713523,0.011949634,0.02849889,0.00014516104
5696721272,5696721014,0.012686123,0.028599648,0.0001554946
5696725008,5696724759,0.012993122,0.028417379,0.0001465122
5696731259,5696731001,0.012417308,0.028320633,0.00013247952
5696734991,5696734746,0.012504238,0.028324949,0.00013342686
5696738800,5696738500,0.012336375,0.028354133,0.0001398024
5696744975,5696744734,0.012278642,0.028181212,0.00015374542
5696748715,5696748482,0.012559227,0.0284443,0.0001587401
5696753712,5696753474,0.012841506,0.028817292,0.00016802964
5696759956,5696759715,0.012804838,0.028356917,0.00016219917
5696766196,5696765958,0.012035473,0.028532531,0.00015207297
5696769999,5696769704,0.011839108,0.028721744,0.00015306489
5696773692,5696773449,0.012306377,0.028474065,0.00015494022
5696779935,5696779691,0.012974007,0.028310657,0.00015014896
5696783682,5696783436,0.012763564,0.028639594,0.00014824368
5696791178,5696790927,0.012320493,0.028303413,0.00015433028
5696794937,5696794672,0.012232833,0.02841288,0.0001558906
5696801235,5696800919,0.012008972,0.028641695,0.00016998638
5696804903,5696804660,0.01217775,0.028337285,0.00017300276
5696808688,5696808406,0.012530485,0.028285388,0.00017402937
5696813646,5696813399,0.013112012,0.028305769,0.00017706859
5696818630,5696818392,0.013062346,0.028327687,0.00017593676
5696823628,5696823388,0.012486927,0.028285962,0.00017169003
5696829863,5696829628,0.01189257,0.028462382,0.00017370236
5696833634,5696833374,0.012002943,0.028545896,0.00017728575
5696839852,5696839616,0.012613114,0.02856509,0.00018476092
5696843608,5696843362,0.012330485,0.028589169,0.00018745642
5696849841,5696849603,0.012642978,0.028850527,0.0001809302
5696853584,5696853349,0.012462237,0.028556148,0.00017799057
5696861088,5696860839,0.012264007,0.028286142,0.0001670198
5696864836,5696864585,0.012325015,0.02827378,0.00016497979
5696871068,5696870827,0.012417133,0.028458074,0.00017921484
5696874812,5696874573,0.012729425,0.028426254,0.00018818051
5696878558,5696878318,0.01277973,0.028543437,0.00018880029
5696883552,5696883315,0.01271926,0.028603956,0.00018122545
5696888548,5696888305,0.011986877,0.028673612,0.00018132708
5696896036,5696895796,0.01201468,0.028493488,0.00017814177
5696899782,5696899541,0.012671292,0.028002562,0.00017686223
5696903532,5696903287,0.013307432,0.02796674,0.00018014871
5696909761,5696909529,0.013126754,0.028238451,0.00018886346
5696913519,5696913280,0.012556749,0.028558506,0.0001965896
5696921004,5696920765,0.011918359,0.028675787,0.0002134037
5696923506,5696923262,0.01162843,0.028625062,0.00021742765
5696930990,5696930752,0.012566234,0.028438335,0.00022905882
5696934740,5696934498,0.012855748,0.028303448,0.00023053122
5696940976,5696940740,0.012719134,0.028343447,0.00022558602
5696944737,5696944486,0.012564074,0.028159892,0.00021933265
5696948487,5696948231,0.012070118,0.02834461,0.00021363713
5696955964,5696955721,0.012300113,0.028661652,0.00021107089
5696958472,5696958218,0.012582563,0.02852043,0.00021356974
5696963454,5696963212,0.012827735,0.028165933,0.00021899669
5696969692,5696969454,0.012994609,0.028353697,0.00022340956
5696975930,5696975696,0.012990358,0.028143387,0.00023407441
5696979697,5696979442,0.012677426,0.028546857,0.00024431673
5696983440,5696983197,0.012173888,0.02876153,0.0002488209
5696990925,5696990678,0.012110813,0.028757913,0.00024570813
5696994675,5696994423,0.012766373,0.028604226,0.0002473967
5697000910,5697000665,0.013128778,0.028092628,0.00024725174
5697004651,5697004411,0.013056496,0.02825782,0.00024573627
5697010891,5697010653,0.012325512,0.028853262,0.00024384858
5697014655,5697014398,0.01150944,0.029063627,0.00024686588
5697018383,5697018144,0.011690739,0.028587809,0.00024947
5697023379,5697023137,0.012492604,0.02840889,0.00025221313
5697028379,5697028132,0.012828779,0.028258177,0.00025473602
5697033366,5697033125,0.012589631,0.028455187,0.0002600029
5697039599,5697039367,0.012565746,0.028446162,0.00026703638
5697043424,5697043121,0.012284674,0.028463084,0.00027262917
5697049591,5697049355,0.01216604,0.028639441,0.00026367384
5697053344,5697053101,0.011996238,0.028249163,0.00025327038
5697060827,5697060590,0.012545823,0.027942328,0.00023277626
5697063333,5697063088,0.012732405,0.028259784,0.0002323767
5697070808,5697070578,0.01248227,0.028528161,0.00024746568
5697074565,5697074324,0.012458939,0.028525759,0.00025578417
5697080807,5697080566,0.012432679,0.028318696,0.00026313274
5697084554,5697084312,0.012185162,0.028295279,0.0002704448
5697088309,5697088057,0.012386882,0.028585033,0.00027288613
5697094538,5697094299,0.012785082,0.028802939,0.00026562976
