timestamp,timestamp_sample,position[0],position[1],position[2],q[0],q[1],q[2],q[3],velocity[0],velocity[1],velocity[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],position_variance[0],position_variance[1],position_variance[2],orientation_variance[0],orientation_variance[1],orientation_variance[2],velocity_variance[0],velocity_variance[1],velocity_variance[2],pose_frame,velocity_frame,reset_counter,quality
5111921926,5111920255,-0.03164814,0.055860482,0.030831702,0.90945816,-0.019544875,-0.017031966,-0.41498652,-0.0057489797,3.551258e-05,-0.00073635817,0.002127967,-0.00028298903,-0.00023021211,0.00043431582,0.00043345327,0.00037194596,2.0566631e-05,1.9837722e-05,0.00208464,0.0014532527,0.0014453662,0.0010094136,1,1,9,0
5111931621,5111930243,-0.03162985,0.055864915,0.030835371,0.9094542,-0.019542305,-0.017027868,-0.41499543,-0.005673645,-0.00014759824,-0.0007881073,-4.8100188e-05,0.0010818,0.00044861384,0.00042716076,0.00042632315,0.00036659295,2.0553372e-05,1.9824281e-05,0.00208537,0.0014422727,0.0014344733,0.0010035397,1,1,9,0
5111941290,5111940236,-0.031613328,0.055867977,0.030838983,0.9094505,-0.019545058,-0.01702725,-0.41500354,-0.005650462,-0.0002443203,-0.00075755036,-0.00074594276,1.3300007e-05,0.00018495186,0.00043888073,0.00043799274,0.0003750722,2.0585356e-05,1.9856878e-05,0.002086114,0.0014663021,0.0014582832,0.00101593,1,1,9,0
5111952162,5111950217,-0.031599175,0.055869933,0.030843066,0.90944713,-0.019542204,-0.017028598,-0.41501096,-0.005739718,-0.0003002805,-0.0007611836,0.00043064446,0.00012405743,-7.651044e-05,0.0004509333,0.0004499927,0.0003837536,2.0618576e-05,1.9889583e-05,0.0020868678,0.0014905119,0.0014822725,0.0010283224,1,1,9,0
5111961319,5111960205,-0.03158675,0.055871144,0.030846734,0.9094467,-0.019541537,-0.017028322,-0.4150119,-0.0055988473,-0.0003565244,-0.000697643,-8.076328e-05,0.00022624643,0.0009963589,0.0004633257,0.00046233018,0.00039264053,2.065208e-05,1.9920928e-05,0.0020876338,0.0015148687,0.001506406,0.0010407194,1,1,9,0
5111971148,5111970193,-0.031574823,0.055871546,0.030850967,0.90944356,-0.019537717,-0.017029323,-0.41501898,-0.005387338,-0.00039308533,-0.0006802489,0.0005582024,0.00027323232,-0.0007211362,0.00047606145,0.00047500865,0.0004017337,2.068667e-05,1.9953532e-05,0.0020884085,0.0015394114,0.0015307183,0.0010531162,1,1,9,0
5112021217,5112020130,-0.0315391,0.055876918,0.03087293,0.9094441,-0.01952805,-0.01702918,-0.41501823,-0.0053895754,-0.00011956966,-0.0006566685,-0.00031874533,-0.00022060658,-0.00084734824,0.0005451304,0.00054375303,0.00045039682,2.0849217e-05,2.0119724e-05,0.0020924583,0.0016648436,0.0016549353,0.0011151391,1,1,9,0
5112032174,5112030122,-0.03153283,0.055880267,0.030877136,0.9094471,-0.019527279,-0.017031018,-0.41501158,-0.005446678,-6.4605425e-05,-0.000523729,0.00010640595,-0.0001561434,0.00069048983,0.0005303609,0.00052906,0.00044048813,2.0812133e-05,2.0084077e-05,0.002093294,0.0016359392,0.0016263052,0.0011011291,1,1,9,0
5112041426,5112040115,-0.031524736,0.055884473,0.030882694,0.9094511,-0.019532036,-0.017034085,-0.41500247,-0.0054411674,-0.00013496383,-0.0004442977,-0.0008004378,-0.0008366952,0.0010439762,0.0005167224,0.0005154894,0.00043120616,2.0778878e-05,2.005163e-05,0.002094143,0.001609796,0.001600404,0.0010883007,1,1,9,0
5112051245,5112050092,-0.031517908,0.05588786,0.030888665,0.9094545,-0.019535178,-0.017033761,-0.41499484,-0.0053516957,-0.00010490715,-0.00040523228,-0.000810382,-7.36783e-05,0.00055369624,0.0005308497,0.00052954943,0.00044112984,2.0815189e-05,2.0083664e-05,0.0020950064,0.0016350257,0.0016253857,0.001100703,1,1,9,0
5112061387,5112060080,-0.031508233,0.05589133,0.030893438,0.90945494,-0.0195407,-0.01703364,-0.4149939,-0.0053485557,-0.00011559806,-0.00063935004,-0.0012617948,-0.00029306003,-0.0010677576,0.0005171515,0.0005159192,0.00043178917,2.0784295e-05,2.0051311e-05,0.0020958756,0.0016089345,0.0015995402,0.001087893,1,1,9,0
5112071680,5112070067,-0.031496245,0.05589571,0.030896636,0.90945673,-0.01953845,-0.01703599,-0.41498992,-0.005413147,-7.1112074e-05,-0.0007610402,0.00036240052,-9.713509e-05,-0.0005855636,0.0005044687,0.0005032969,0.0004230241,2.0756523e-05,2.0021835e-05,0.0020967568,0.0015852897,0.0015761108,0.0010761506,1,1,9,0
5112081175,5112080055,-0.031487036,0.05590009,0.030899802,0.9094614,-0.019532435,-0.017039774,-0.41497982,-0.0054161414,-9.84068e-05,-0.000648734,0.001188147,-5.3792282e-05,0.00062278623,0.00051823497,0.00051699847,0.00043273775,2.0787727e-05,2.005461e-05,0.002097658,0.0016103456,0.0016009174,0.0010885558,1,1,9,0
5112091360,5112090042,-0.031475183,0.05590463,0.030903772,0.9094645,-0.019537145,-0.017037183,-0.414973,-0.0053873924,-3.699906e-05,-0.0005801973,-0.0013116904,0.00022236949,-0.00015960512,0.00050545926,0.0005042837,0.0004239024,2.0757714e-05,2.0024583e-05,0.0020985638,0.0015866345,0.0015774197,0.001076771,1,1,9,0
