timestamp,timestamp_sample,position[0],position[1],position[2],q[0],q[1],q[2],q[3],velocity[0],velocity[1],velocity[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],position_variance[0],position_variance[1],position_variance[2],orientation_variance[0],orientation_variance[1],orientation_variance[2],velocity_variance[0],velocity_variance[1],velocity_variance[2],pose_frame,velocity_frame,reset_counter,quality
6435986013,6435984606,-0.3259749,0.6502152,-0.29813495,-0.6974044,-0.008464724,0.024741834,-0.7162007,0.008505209,0.0023296569,-0.0011301981,-0.007807266,5.4862947e-05,-0.00046552895,0.00041560482,0.00041560433,0.00035726317,1.3754782e-05,1.4383536e-05,0.00012166689,0.0014290807,0.0014290757,0.0010006363,1,1,12,0
6435996226,6435994594,-0.3260001,0.6502246,-0.29813418,-0.6974111,-0.008446783,0.024755478,-0.71619385,0.00834252,0.0023661654,-0.001474765,-0.0047171395,0.0005974054,-0.00018011712,0.0004096255,0.00040962503,0.00035273616,1.374395e-05,1.4372895e-05,0.000121613106,0.0014199513,0.0014199462,0.0009956931,1,1,12,0
6436005624,6436004581,-0.32602316,0.65023583,-0.29813406,-0.69741666,-0.008477843,0.024724009,-0.7161892,0.008320074,0.0026463873,-0.0011125366,0.0086088125,-0.0001349839,-4.545766e-06,0.00042098275,0.00042098228,0.0003610033,1.3776265e-05,1.44049945e-05,0.00012170756,0.001443636,0.0014436307,0.0010080772,1,1,12,0
6436016227,6436014569,-0.32604522,0.6502491,-0.2981295,-0.6974221,-0.0084622605,0.024738122,-0.7161836,0.008643053,0.002893409,-0.0007621097,-0.0044415444,0.0001881645,0.00015085765,0.00041472586,0.0004147254,0.00035630888,1.37641555e-05,1.4392981e-05,0.00012165368,0.0014336401,0.0014336349,0.001002715,1,1,12,0
6436025656,6436024556,-0.32606378,0.6502661,-0.2981252,-0.69742584,-0.008441423,0.024756642,-0.7161795,0.00847659,0.0032337557,-0.0009973742,-0.005798937,0.00031754904,0.00066042476,0.00042624946,0.000426249,0.00036467504,1.379641e-05,1.4425165e-05,0.0001217483,0.0014574538,0.0014574485,0.0010151077,1,1,12,0
6436036780,6436034544,-0.32608512,0.6502838,-0.29812297,-0.697433,-0.008463147,0.024732396,-0.7161731,0.008212895,0.0032137262,-0.0010424466,0.0062681613,0.0002011034,-0.00045183918,0.00041971728,0.00041971682,0.00035981502,1.3783062e-05,1.44117585e-05,0.00012169449,0.0014466048,0.0014465996,0.001009347,1,1,12,0
6436045620,6436044531,-0.3261059,0.65030104,-0.2981178,-0.69743764,-0.008467728,0.024723534,-0.7161688,0.0080557605,0.0031364027,-0.00049257645,0.00168131,0.00050046644,0.00031386522,0.00043139406,0.00043139356,0.00036827137,1.3815243e-05,1.44438845e-05,0.00012178921,0.0014704795,0.0014704743,0.0010217334,1,1,12,0
6436055623,6436054520,-0.32612544,0.6503177,-0.29810962,-0.6974448,-0.008451191,0.024742926,-0.7161615,0.007960258,0.0030356185,-0.00045309847,-0.0053327517,-0.00040782604,-0.00035143405,0.000443406,0.00044340547,0.0003769327,1.3847409e-05,1.4476242e-05,0.000121883895,0.0014945542,0.0014945487,0.001034127,1,1,12,0
6436065536,6436064507,-0.32614353,0.6503346,-0.29810452,-0.69744766,-0.008457999,0.024738343,-0.71615875,0.007850675,0.0031078048,-0.00086589943,0.0014003412,-0.00042028006,0.0007071096,0.0004557581,0.00045575752,0.00038580073,1.3879898e-05,1.4508355e-05,0.00012197861,0.0015188071,0.0015188014,0.0010465251,1,1,12,0
6436075623,6436074494,-0.3261601,0.6503523,-0.2981022,-0.69744843,-0.008464978,0.024731867,-0.7161581,0.007783838,0.0031911698,-0.0008763654,0.0017151897,-0.00018517661,0.0012521939,0.00046845523,0.0004684546,0.00039487708,1.3912277e-05,1.4540434e-05,0.00012207364,0.0015432059,0.0015432001,0.0010589253,1,1,12,0
