timestamp,timestamp_sample,position[0],position[1],position[2],q[0],q[1],q[2],q[3],velocity[0],velocity[1],velocity[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],position_variance[0],position_variance[1],position_variance[2],orientation_variance[0],orientation_variance[1],orientation_variance[2],velocity_variance[0],velocity_variance[1],velocity_variance[2],pose_frame,velocity_frame,reset_counter,quality
5111900377,5111900371,-0.028391311,0.056194916,0.03153263,-0.0013038436,-0.045303524,0.033746324,-0.9984023,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5111927686,5111927681,-0.028383387,0.05620913,0.03154147,-0.0012575099,-0.04532954,0.033589136,-0.99840647,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5111932321,5111932316,-0.028381063,0.05621166,0.031549264,-0.0012729808,-0.045359302,0.033567335,-0.99840575,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5111942194,5111942189,-0.028381677,0.05620098,0.03153468,-0.0013138801,-0.04528867,0.0336511,-0.9984061,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5111949459,5111949453,-0.02838624,0.05620422,0.031541206,-0.0012557668,-0.045477122,0.03360336,-0.9983992,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5111958123,5111958118,-0.028390154,0.056193084,0.031524323,-0.0012985745,-0.045233313,0.033648536,-0.9984088,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5111965303,5111965297,-0.028390983,0.056196425,0.03151614,-0.0013160796,-0.045329276,0.033658832,-0.9984041,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112017297,5112017291,-0.028384954,0.056200486,0.03153377,-0.0012670422,-0.045334652,0.033677343,-0.99840325,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112024356,5112024351,-0.028388249,0.0561996,0.03153166,-0.0013015013,-0.04530869,0.03366473,-0.99840486,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112036292,5112036286,-0.028387865,0.056191843,0.03153311,-0.0012953716,-0.04530903,0.03369445,-0.9984038,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112042182,5112042176,-0.028384877,0.056197837,0.031523075,-0.0012951689,-0.045234405,0.033748303,-0.99840534,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112049293,5112049288,-0.0283845,0.056199208,0.031538054,-0.0012999097,-0.04541106,0.033634692,-0.9984012,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112057238,5112057232,-0.028379045,0.056213245,0.031545002,-0.0012415017,-0.045374073,0.033588443,-0.99840444,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112068295,5112068289,-0.028377945,0.056216676,0.03155113,-0.001245334,-0.045417357,0.03364575,-0.9984005,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112074297,5112074292,-0.028386826,0.056212682,0.031536862,-0.0013247633,-0.045374826,0.033630278,-0.99840295,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112083299,5112083293,-0.02838815,0.05619715,0.03153138,-0.0012658301,-0.045280643,0.033738043,-0.9984036,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112091840,5112091835,-0.028387578,0.05621932,0.031545296,-0.001265861,-0.04537922,0.033607777,-0.99840355,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112102298,5112102293,-0.028382177,0.05621135,0.03154193,-0.0013104541,-0.04538215,0.033613503,-0.9984032,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112108328,5112108322,-0.028386394,0.056200895,0.03153597,-0.0012808854,-0.04539454,0.033665262,-0.99840087,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112117326,5112117321,-0.028382739,0.056191053,0.031518705,-0.0013164224,-0.045223057,0.033724617,-0.9984066,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112123713,5112123708,-0.028383588,0.056197513,0.03153728,-0.0013019129,-0.045282036,0.033732943,-0.9984037,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112134292,5112134286,-0.028382415,0.056206245,0.03153103,-0.0013156979,-0.045345012,0.033722427,-0.9984012,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112141656,5112141651,-0.028388644,0.056196686,0.031540487,-0.0013080838,-0.045249175,0.033683818,-0.9984069,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112151798,5112151793,-0.02838813,0.05621017,0.03154368,-0.0012869195,-0.04541993,0.033627465,-0.99840105,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112157451,5112157446,-0.028391203,0.05619281,0.03153989,-0.0012957939,-0.04527821,0.033758167,-0.9984031,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112166303,5112166298,-0.028394125,0.05619763,0.0315282,-0.0013087653,-0.04535864,0.033763785,-0.9983992,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112174295,5112174290,-0.028392883,0.056188688,0.031523343,-0.0013021792,-0.045359295,0.033696912,-0.99840146,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112183296,5112183291,-0.028393254,0.056187335,0.031526566,-0.0013115953,-0.04528507,0.033723935,-0.9984039,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112191295,5112191289,-0.028391512,0.056195106,0.031533156,-0.0012842503,-0.04537465,0.03364947,-0.9984023,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112201806,5112201800,-0.028439144,0.05624106,0.03153699,-0.0012120443,-0.045610983,0.033892717,-0.9983834,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112208314,5112208309,-0.028383812,0.05619551,0.031534642,-0.0012740876,-0.04528668,0.033747796,-0.998403,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112216297,5112216292,-0.02838775,0.056197837,0.031538114,-0.001302528,-0.04525215,0.033781923,-0.99840343,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112224285,5112224279,-0.02838856,0.0562048,0.031542618,-0.0013202925,-0.045334693,0.03375795,-0.9984004,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112233295,5112233289,-0.028387457,0.05619545,0.03153095,-0.0013040027,-0.04539511,0.03364241,-0.9984017,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112241608,5112241601,-0.028385615,0.056196738,0.03151796,-0.0012892978,-0.045310788,0.03375052,-0.9984018,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112252262,5112252257,-0.028386159,0.056200717,0.031542994,-0.0012646792,-0.04535104,0.033696864,-0.9984018,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112257102,5112257097,-0.028387604,0.05620255,0.031537347,-0.0012762609,-0.0453076,0.03362296,-0.99840623,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112268290,5112268285,-0.028390745,0.056188542,0.03152996,-0.0013497097,-0.045376454,0.033691265,-0.9984008,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112275507,5112275502,-0.028383063,0.056208417,0.031545773,-0.0012635114,-0.045419578,0.03365159,-0.9984002,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112282355,5112282349,-0.028384851,0.056206163,0.031532817,-0.001320993,-0.04536233,0.033763204,-0.99839896,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112291701,5112291696,-0.028381096,0.056198586,0.031539887,-0.0013219009,-0.0452785,0.03370439,-0.9984048,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112301152,5112301146,-0.028379552,0.056198772,0.03153258,-0.0013268497,-0.0452809,0.0337016,-0.9984048,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112307335,5112307330,-0.028380133,0.056196425,0.03153111,-0.0012881019,-0.04530167,0.033733614,-0.99840283,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112319358,5112319352,-0.028388359,0.056203257,0.03154566,-0.0013054097,-0.045343883,0.033666983,-0.9984032,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112323666,5112323546,-0.028388957,0.05619663,0.03152823,-0.001338465,-0.045367263,0.03366002,-0.99840224,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112333294,5112333288,-0.028391803,0.056196436,0.031527884,-0.0013085377,-0.045359883,0.033739552,-0.9984,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112342377,5112342371,-0.028385436,0.05619116,0.031540878,-0.0013432486,-0.045281593,0.033711325,-0.99840444,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112349293,5112349287,-0.02838634,0.05620044,0.0315415,-0.0012649251,-0.045337833,0.03368072,-0.99840295,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112357659,5112357653,-0.028382197,0.05619474,0.031527407,-0.0012751827,-0.04528483,0.033789013,-0.9984017,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112378298,5112378292,-0.02838896,0.0562043,0.03153923,-0.0012819468,-0.04540322,0.033624664,-0.9984018,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112383289,5112383283,-0.028392805,0.05618896,0.03151948,-0.0013352304,-0.045293912,0.033774327,-0.99840176,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112391747,5112391742,-0.02838944,0.056203842,0.031536642,-0.0012880753,-0.04531341,0.033603866,-0.99840665,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112402288,5112402283,-0.028441714,0.056240574,0.03154709,-0.0012224382,-0.045730717,0.033848915,-0.9983794,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112408299,5112408293,-0.028394453,0.05620481,0.031535305,-0.0012055426,-0.045405887,0.033618633,-0.998402,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112417290,5112417285,-0.028388401,0.056204733,0.031535886,-0.0012538804,-0.045398265,0.0336387,-0.99840164,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112424197,5112424192,-0.028388025,0.05620755,0.03154915,-0.0012752406,-0.045363538,0.033757683,-0.9983992,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112433302,5112433296,-0.028390259,0.05620073,0.031536613,-0.0013213928,-0.045322567,0.03375197,-0.9984012,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112441613,5112441608,-0.02839163,0.056183327,0.031533845,-0.0013520926,-0.0452683,0.033808682,-0.9984017,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112450983,5112450978,-0.028390164,0.056185156,0.031531446,-0.00132734,-0.04529001,0.03382607,-0.99840015,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112457685,5112457679,-0.028392745,0.056189615,0.031549536,-0.0013054457,-0.04532593,0.03371253,-0.9984024,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112467594,5112467589,-0.02839076,0.056193184,0.03154397,-0.0013580611,-0.045255747,0.033789754,-0.99840283,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112475378,5112475373,-0.028388806,0.05618975,0.031536676,-0.0012695648,-0.045353938,0.033666167,-0.9984027,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112496422,5112496416,-0.028384194,0.05620501,0.031559236,-0.0012826012,-0.04538637,0.03371427,-0.99839956,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112509633,5112509627,-0.028389076,0.056205157,0.031552203,-0.0012804057,-0.045382865,0.033658173,-0.99840164,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112512587,5112512582,-0.02838727,0.056191366,0.031553708,-0.0012794789,-0.045298673,0.033747584,-0.9984024,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5112516295,5112516290,-0.028392844,0.05618526,0.03153922,-0.0013310163,-0.045272518,0.03395683,-0.99839646,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
