timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
5696527803,5696527511,0.0,0.0,-0.001
5696529010,5696528753,0.0,0.0,-0.001
5696535236,5696534996,0.0,0.0,-0.001
5696538989,5696538741,0.0,0.0,-0.001
5696543973,5696543735,0.0,0.0,-0.001
5696548979,5696548728,0.0,0.0,-0.001
5696553993,5696553722,0.0,0.0,-0.001
5696560199,5696559964,0.0,0.0,-0.001
5696563962,5696563710,0.0,0.0,-0.001
5696570196,5696569952,0.0,0.0,-0.001
5696573934,5696573697,0.0,0.0,-0.001
5696581440,5696581188,0.0,0.0,-0.001
5696583933,5696583686,0.0,0.0,-0.001
5696591430,5696591178,0.0,0.0,-0.001
5696595169,5696594921,0.0,0.0,-0.001
5696598923,5696598669,0.0,0.0,-0.001
5696605168,5696604908,0.0,0.0,-0.001
5696608902,5696608654,0.0,0.0,-0.001
5696613903,5696613648,0.0,0.0,-0.001
5696618885,5696618641,0.0,0.0,-0.001
5696622635,5696622387,0.0,0.0,-0.001
5696630119,5696629877,0.0,0.0,-0.001
5696633865,5696633623,0.0,0.0,-0.001
5696640096,5696639865,0.0,0.0,-0.001
5696643845,5696643610,0.0,0.0,-0.001
5696651339,5696651101,0.0,0.0,-0.001
5696653844,5696653598,0.0,0.0,-0.001
5696661340,5696661089,0.0,0.0,-0.001
5696665081,5696664834,0.0,0.0,-0.001
5696668817,5696668579,0.0,0.0,-0.001
5696675063,5696674821,0.0,0.0,-0.001
5696678808,5696678567,0.0,0.0,-0.001
5696683815,5696683561,0.0,0.0,-0.001
5696690043,5696689803,0.0,0.0,-0.001
5696693791,5696693548,0.0,0.0,-0.001
5696700030,5696699790,0.0,0.0,-0.001
5696703778,5696703536,0.0,0.0,-0.001
5696710008,5696709777,0.0,0.0,-0.001
5696713765,5696713523,0.0,0.0,-0.001
5696721270,5696721014,0.0,0.0,-0.001
5696725006,5696724759,0.0,0.0,-0.001
5696731257,5696731001,0.0,0.0,-0.001
5696734989,5696734746,0.0,0.0,-0.001
5696738798,5696738500,0.0,0.0,-0.001
5696744973,5696744734,0.0,0.0,-0.001
5696748714,5696748482,0.0,0.0,-0.001
5696753710,5696753474,0.0,0.0,-0.001
5696759954,5696759715,0.0,0.0,-0.001
5696766194,5696765958,0.0,0.0,-0.001
5696769997,5696769704,0.0,0.0,-0.001
5696773690,5696773449,0.0,0.0,-0.001
5696779934,5696779691,0.0,0.0,-0.001
5696783680,5696783436,0.0,0.0,-0.001
5696791175,5696790927,0.0,0.0,-0.001
5696794935,5696794672,0.0,0.0,-0.001
5696801233,5696800919,0.0,0.0,-0.001
5696804901,5696804660,0.0,0.0,-0.001
5696808686,5696808406,0.0,0.0,-0.001
5696813644,5696813399,0.0,0.0,-0.001
5696818628,5696818392,0.0,0.0,-0.001
5696823626,5696823388,0.0,0.0,-0.001
5696829861,5696829628,0.0,0.0,-0.001
5696833632,5696833374,0.0,0.0,-0.001
5696839850,5696839616,0.0,0.0,-0.001
5696843607,5696843362,0.0,0.0,-0.001
5696849839,5696849603,0.0,0.0,-0.001
5696853582,5696853349,0.0,0.0,-0.001
5696861086,5696860839,0.0,0.0,-0.001
5696864827,5696864585,0.0,0.0,-0.001
5696871066,5696870827,0.0,0.0,-0.001
5696874810,5696874573,0.0,0.0,-0.001
5696878556,5696878318,0.0,0.0,-0.001
5696883550,5696883315,0.0,0.0,-0.001
5696888547,5696888305,0.0,0.0,-0.001
5696896034,5696895796,0.0,0.0,-0.001
5696899780,5696899541,0.0,0.0,-0.001
5696903531,5696903287,0.0,0.0,-0.001
5696909759,5696909529,0.0,0.0,-0.001
5696913517,5696913280,0.0,0.0,-0.001
5696921003,5696920765,0.0,0.0,-0.001
5696923504,5696923262,0.0,0.0,-0.001
5696930988,5696930752,0.0,0.0,-0.001
5696934739,5696934498,0.0,0.0,-0.001
5696940974,5696940740,0.0,0.0,-0.001
5696944734,5696944486,0.0,0.0,-0.001
5696948485,5696948231,0.0,0.0,-0.001
5696955962,5696955721,0.0,0.0,-0.001
5696958470,5696958218,0.0,0.0,-0.001
5696963452,5696963212,0.0,0.0,-0.001
5696969688,5696969454,0.0,0.0,-0.001
5696975928,5696975696,0.0,0.0,-0.001
5696979695,5696979442,0.0,0.0,-0.001
5696983438,5696983197,0.0,0.0,-0.001
5696990924,5696990678,0.0,0.0,-0.001
5696994673,5696994423,0.0,0.0,-0.001
5697000908,5697000665,0.0,0.0,-0.001
5697004649,5697004411,0.0,0.0,-0.001
5697010889,5697010653,0.0,0.0,-0.001
5697014653,5697014398,0.0,0.0,-0.001
5697018381,5697018144,0.0,0.0,-0.001
5697023378,5697023137,0.0,0.0,-0.001
5697028377,5697028132,0.0,0.0,-0.001
5697033364,5697033125,0.0,0.0,-0.001
5697039597,5697039367,0.0,0.0,-0.001
5697043422,5697043121,0.0,0.0,-0.001
5697049589,5697049355,0.0,0.0,-0.001
5697053342,5697053101,0.0,0.0,-0.001
5697060825,5697060590,0.0,0.0,-0.001
5697063331,5697063088,0.0,0.0,-0.001
5697070807,5697070578,0.0,0.0,-0.001
5697074563,5697074324,0.0,0.0,-0.001
5697080805,5697080566,0.0,0.0,-0.001
5697084552,5697084312,0.0,0.0,-0.001
5697088307,5697088057,0.0,0.0,-0.001
5697094536,5697094299,0.0,0.0,-0.001
5697098296,5697098044,0.0,0.0,-0.001
5697105765,5697105534,0.0,0.0,-0.001
5697109510,5697109280,0.0,0.0,-0.001
5697113285,5697113025,0.0,0.0,-0.001
5697119503,5697119268,0.0,0.0,-0.001
5697123267,5697123013,0.0,0.0,-0.001
5697130739,5697130504,0.0,0.0,-0.001
5697133243,5697133001,0.0,0.0,-0.001
5697140731,5697140491,0.0,0.0,-0.001
5697144480,5697144237,0.0,0.0,-0.001
5697153215,5697152976,0.0,0.0,-0.001
5697154488,5697154232,0.0,0.0,-0.001
5697158210,5697157969,0.0,0.0,-0.001
5697163206,5697162963,0.0,0.0,-0.001
5697169446,5697169205,0.0,0.0,-0.001
5697173185,5697172951,0.0,0.0,-0.001
5697179434,5697179193,0.0,0.0,-0.001
5697183179,5697182939,0.0,0.0,-0.001
5697189414,5697189180,0.0,0.0,-0.001
5697193166,5697192926,0.0,0.0,-0.001
5697200649,5697200416,0.0,0.0,-0.001
5697204417,5697204162,0.0,0.0,-0.001
5697210635,5697210404,0.0,0.0,-0.001
5697214389,5697214150,0.0,0.0,-0.001
5697223128,5697222889,0.0,0.0,-0.001
5697224383,5697224138,0.0,0.0,-0.001
5697228144,5697227882,0.0,0.0,-0.001
5697235624,5697235373,0.0,0.0,-0.001
5697239352,5697239118,0.0,0.0,-0.001
5697243109,5697242864,0.0,0.0,-0.001
5697249340,5697249106,0.0,0.0,-0.001
5697256828,5697256596,0.0,0.0,-0.001
5697259350,5697259093,0.0,0.0,-0.001
5697263091,5697262839,0.0,0.0,-0.001
5697270564,5697270329,0.0,0.0,-0.001
5697274313,5697274075,0.0,0.0,-0.001
5697280547,5697280317,0.0,0.0,-0.001
5697284303,5697284063,0.0,0.0,-0.001
5697293048,5697292802,0.0,0.0,-0.001
5697294311,5697294061,0.0,0.0,-0.001
5697298048,5697297799,0.0,0.0,-0.001
5697303029,5697302789,0.0,0.0,-0.001
5697309269,5697309031,0.0,0.0,-0.001
5697315510,5697315273,0.0,0.0,-0.001
5697319259,5697319019,0.0,0.0,-0.001
5697324264,5697324013,0.0,0.0,-0.001
5697330501,5697330259,0.0,0.0,-0.001
5697332990,5697332752,0.0,0.0,-0.001
5697340476,5697340242,0.0,0.0,-0.001
5697344225,5697343988,0.0,0.0,-0.001
5697350473,5697350230,0.0,0.0,-0.001
5697354231,5697353980,0.0,0.0,-0.001
5697362952,5697362715,0.0,0.0,-0.001
5697365450,5697365211,0.0,0.0,-0.001
5697367948,5697367708,0.0,0.0,-0.001
5697375432,5697375199,0.0,0.0,-0.001
5697379202,5697378944,0.0,0.0,-0.001
5697385417,5697385186,0.0,0.0,-0.001
5697389169,5697388932,0.0,0.0,-0.001
5697392922,5697392677,0.0,0.0,-0.001
5697405402,5697405162,0.0,0.0,-0.001
5697406643,5697406410,0.0,0.0,-0.001
5697414130,5697413901,0.0,0.0,-0.001
5697417899,5697417646,0.0,0.0,-0.001
5697420376,5697420143,0.0,0.0,-0.001
5697427874,5697427633,0.0,0.0,-0.001
5697432861,5697432627,0.0,0.0,-0.001
5697437854,5697437621,0.0,0.0,-0.001
5697441594,5697441366,0.0,0.0,-0.001
5697449094,5697448857,0.0,0.0,-0.001
5697452840,5697452608,0.0,0.0,-0.001
5697455328,5697455099,0.0,0.0,-0.001
5697462844,5697462590,0.0,0.0,-0.001
5697466566,5697466335,0.0,0.0,-0.001
5697474064,5697473826,0.0,0.0,-0.001
5697476549,5697476323,0.0,0.0,-0.001
5697484045,5697483815,0.0,0.0,-0.001
5697487794,5697487559,0.0,0.0,-0.001
5697490290,5697490056,0.0,0.0,-0.001
5697497778,5697497547,0.0,0.0,-0.001
5697501532,5697501292,0.0,0.0,-0.001
5697509010,5697508782,0.0,0.0,-0.001
5697512758,5697512528,0.0,0.0,-0.001
5697518997,5697518770,0.0,0.0,-0.001
5697522751,5697522517,0.0,0.0,-0.001
5697525267,5697525012,0.0,0.0,-0.001
5697532737,5697532503,0.0,0.0,-0.001
5697536503,5697536248,0.0,0.0,-0.001
5697543971,5697543739,0.0,0.0,-0.001
5697546475,5697546236,0.0,0.0,-0.001
5697553957,5697553726,0.0,0.0,-0.001
5697557712,5697557472,0.0,0.0,-0.001
5697562697,5697562466,0.0,0.0,-0.001
5697567692,5697567459,0.0,0.0,-0.001
5697572687,5697572454,0.0,0.0,-0.001
5697578948,5697578695,0.0,0.0,-0.001
5697582675,5697582441,0.0,0.0,-0.001
5697585171,5697584937,0.0,0.0,-0.001
5697592665,5697592428,0.0,0.0,-0.001
5697596413,5697596174,0.0,0.0,-0.001
5697602644,5697602416,0.0,0.0,-0.001
5697606393,5697606161,0.0,0.0,-0.001
5697613893,5697613652,0.0,0.0,-0.001
5697616380,5697616149,0.0,0.0,-0.001
5697623875,5697623640,0.0,0.0,-0.001
5697627622,5697627388,0.0,0.0,-0.001
5697632608,5697632379,0.0,0.0,-0.001
5697637625,5697637372,0.0,0.0,-0.001
5697642603,5697642366,0.0,0.0,-0.001
5697648835,5697648608,0.0,0.0,-0.001
5697652586,5697652354,0.0,0.0,-0.001
5697658822,5697658596,0.0,0.0,-0.001
5697662571,5697662341,0.0,0.0,-0.001
5697666323,5697666087,0.0,0.0,-0.001
5697672567,5697672329,0.0,0.0,-0.001
5697676312,5697676074,0.0,0.0,-0.001
5697683798,5697683565,0.0,0.0,-0.001
5697686297,5697686062,0.0,0.0,-0.001
5697693785,5697693552,0.0,0.0,-0.001
5697697529,5697697297,0.0,0.0,-0.001
