timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
7460152504,7460152262,0.015314078,0.027736114,0.0002474862
7460153803,7460153510,0.0154763805,0.027759574,0.00024738428
7460157514,7460157258,0.014773192,0.027815498,0.00025054856
7460166246,7460165995,0.013469869,0.02814057,0.00025979875
7460167494,7460167244,0.013453479,0.028049534,0.00025945282
7460176292,7460175983,0.014867376,0.028130012,0.00025377588
7460178728,7460178480,0.0147364065,0.028270809,0.00025312867
7460186213,7460185971,0.013539249,0.028109161,0.00025653734
7460188710,7460188467,0.013565996,0.028163515,0.0002582699
7460192450,7460192213,0.013691255,0.028234271,0.00026240692
7460199950,7460199704,0.013880326,0.028014347,0.00026538037
7460202436,7460202201,0.014322952,0.02819596,0.00026507856
7460211205,7460210940,0.014485044,0.028145837,0.00025989304
7460213723,7460213437,0.014178241,0.027890751,0.00025894245
7460219913,7460219679,0.013966625,0.027969247,0.000262266
7460223668,7460223425,0.013748275,0.02819286,0.00026473842
7460227466,7460227170,0.01373215,0.028287347,0.00026304726
7460234915,7460234661,0.014498799,0.028200489,0.00024893344
7460237398,7460237158,0.01455878,0.028098647,0.00024573726
7460246139,7460245897,0.014005636,0.028214142,0.00026728678
7460248630,7460248394,0.013674315,0.028182466,0.00027412604
7460254880,7460254636,0.013285353,0.028129725,0.0002746956
7460258687,7460258382,0.013333873,0.028032,0.00026737674
7460262364,7460262127,0.014179327,0.028200002,0.00025976807
7460269859,7460269618,0.015268248,0.028162733,0.00025507965
7460272353,7460272115,0.015131632,0.02829719,0.00025467362
7460279847,7460279606,0.014102446,0.028197065,0.00026127856
7460283592,7460283351,0.013579122,0.028246915,0.00026800632
7460289859,7460289594,0.013825864,0.028076967,0.00028131783
7460293582,7460293339,0.014256766,0.028014712,0.0002883516
7460297323,7460297084,0.014531604,0.027867226,0.00029412255
7460306071,7460305824,0.014570959,0.028082976,0.00029226352
7460307327,7460307072,0.014483591,0.02811606,0.00029178575
7460316062,7460315812,0.0132845435,0.028124383,0.0002965325
7460318574,7460318309,0.013378301,0.02821017,0.00029605706
7460326079,7460325799,0.01409385,0.027739044,0.0002912217
7460328560,7460328303,0.0143013755,0.02774941,0.00029105152
7460332280,7460332041,0.014892863,0.028120575,0.00029748795
7460339765,7460339532,0.014691456,0.02852116,0.00031310078
7460342283,7460342038,0.014314601,0.028331049,0.0003183878
7460349761,7460349520,0.013606973,0.028105639,0.00032752217
7460353506,7460353267,0.013986587,0.027887471,0.00032736134
7460361007,7460360758,0.015035137,0.027957834,0.00032009472
7460363547,7460363267,0.015010716,0.027912553,0.00031868418
7460367261,7460366999,0.014443666,0.028099244,0.00031691178
7460375984,7460375741,0.013999413,0.02810793,0.00031765693
7460377243,7460376986,0.013977647,0.028093915,0.0003176168
7460384711,7460384477,0.0131420065,0.028344333,0.00031452172
7460388491,7460388223,0.013427674,0.028150676,0.0003115729
7460397220,7460396963,0.015305669,0.028100435,0.00030526632
7460398457,7460398214,0.015116942,0.02810376,0.00030431253
7460402196,7460401956,0.014041982,0.027880844,0.00030039102
7460409685,7460409446,0.013024129,0.02817003,0.0002839547
7460413446,7460413192,0.015168227,0.028120825,0.00027617463
7460419677,7460419435,0.01494528,0.028178452,0.0002784341
7460423460,7460423180,0.013736178,0.027926449,0.0002863173
7460430977,7460430673,0.013970281,0.028404815,0.00028921323
7460433412,7460433167,0.014609225,0.028457522,0.00028943727
7460437181,7460436925,0.014845179,0.028287072,0.00028494652
7460445935,7460445652,0.01331218,0.027820736,0.00026467303
7460448401,7460448149,0.013852976,0.027961306,0.0002611073
7460455900,7460455640,0.015292336,0.028504439,0.0002519909
7460458383,7460458142,0.0147624705,0.02840268,0.00024957376
7460467122,7460466882,0.013720615,0.02822189,0.00024259696
7460468396,7460468125,0.013669975,0.028395427,0.00024198968
7460472110,7460471870,0.013769607,0.028177323,0.00023894361
7460479614,7460479361,0.014375336,0.027745144,0.00024233382
