timestamp,timestamp_sample,position[0],position[1],position[2],q[0],q[1],q[2],q[3],velocity[0],velocity[1],velocity[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],position_variance[0],position_variance[1],position_variance[2],orientation_variance[0],orientation_variance[1],orientation_variance[2],velocity_variance[0],velocity_variance[1],velocity_variance[2],pose_frame,velocity_frame,reset_counter,quality
4337344196,4337342469,0.05655336,-0.007508401,0.1355821,0.8919551,0.014739369,-0.029875949,-0.45089513,-0.00059691764,0.00018235798,-0.0010347153,-0.00035216336,-0.0009518313,0.0010274574,0.00042183252,0.00042183243,0.00035992413,1.5471742e-05,1.5807738e-05,0.00012413907,0.001458536,0.0014585338,0.0010152551,1,1,120,0
4337354395,4337352456,0.056556582,-0.0074956133,0.1355717,0.8919567,0.0147093255,-0.029865952,-0.45089358,-0.0010484044,0.0005012361,-0.0012229966,-0.0062911394,-0.0009151331,0.00057796296,0.00043369236,0.00043369227,0.0003684848,1.5504134e-05,1.584061e-05,0.00012423577,0.0014825248,0.0014825227,0.0010276474,1,1,120,0
4337364170,4337362444,0.0565567,-0.007477515,0.1355584,0.89195645,0.014707362,-0.029864185,-0.45089424,-0.0012579114,0.001399034,-0.0016263211,-0.0005381671,0.00013334147,-0.00011485936,0.00042685642,0.00042685636,0.00036353638,1.5487878e-05,1.582492e-05,0.00012417743,0.0014698457,0.0014698436,0.0010210477,1,1,120,0
4337373538,4337372430,0.056554694,-0.007451243,0.13554259,0.89195704,0.01473147,-0.029880594,-0.450891,-0.0015174643,0.0021630325,-0.0016640009,0.0057822247,-0.0007419618,0.0005516206,0.0004388607,0.00043886065,0.00037218336,1.5520047e-05,1.5856951e-05,0.00012427523,0.0014939492,0.0014939472,0.0010334386,1,1,120,0
4337384168,4337382418,0.056548387,-0.007419181,0.13552812,0.8919562,0.014728488,-0.029877758,-0.45089316,-0.0020134575,0.0027086763,-0.0014090246,-0.0008218242,0.0002267032,-0.0004371808,0.0004317255,0.00043172544,0.00036705087,1.5502663e-05,1.5840027e-05,0.0001242169,0.0014805316,0.0014805298,0.0010264615,1,1,120,0
4337393472,4337392405,0.056538302,-0.0073818155,0.13551536,0.8919574,0.014712788,-0.029865526,-0.45089197,-0.0022256877,0.0032195956,-0.0013811415,-0.003927423,0.00077927357,0.00038727335,0.00044386994,0.00044386988,0.00037578182,1.5534966e-05,1.5872436e-05,0.00012431428,0.0015046851,0.0015046833,0.0010388559,1,1,120,0
4337403713,4337402392,0.056526992,-0.007340029,0.13550203,0.89195454,0.014717551,-0.029871166,-0.45089734,-0.002281873,0.0036964437,-0.0015403917,0.0013151924,-0.0006083987,-0.0012180352,0.00045635027,0.00045635022,0.0003847204,1.5566067e-05,1.590346e-05,0.00012434923,0.0015289518,0.0015289496,0.0010512548,1,1,120,0
4337413436,4337412379,0.056515343,-0.0072957547,0.1354889,0.89195216,0.014720321,-0.0298663,-0.45090228,-0.0021699392,0.0038287668,-0.0012834747,1.5248504e-05,0.0010944561,-0.0011148796,0.00046918212,0.00046918206,0.0003938664,1.5598445e-05,1.5935651e-05,0.00012444687,0.0015534585,0.0015534557,0.0010636508,1,1,120,0
4337424496,4337422366,0.05650613,-0.007253584,0.13547769,0.89195025,0.014720389,-0.029870046,-0.45090577,-0.002084236,0.0036059755,-0.0012885818,0.00031814666,-0.0006799893,-0.00077080086,0.00047156157,0.00047156154,0.00039775774,1.5532434e-05,1.5870452e-05,0.00012454306,0.0015182385,0.0015182354,0.0010478627,1,1,120,0
4337433425,4337432353,0.05649727,-0.0072164102,0.13546628,0.89195234,0.014713735,-0.029869562,-0.45090178,-0.0020341116,0.0029781298,-0.0013245231,-0.0012289077,-0.00047264577,0.000960643,0.00048459542,0.00048459537,0.00040708078,1.5564758e-05,1.5902247e-05,0.00012464121,0.0015425937,0.0015425902,0.0010602631,1,1,120,0
4337443372,4337442340,0.056489524,-0.007185317,0.13545345,0.8919541,0.014706018,-0.02986404,-0.45089883,-0.0017695238,0.002546105,-0.0014839792,-0.001878178,0.00032579922,0.00072128244,0.0004979812,0.00049798115,0.00041661493,1.5597137e-05,1.5934938e-05,0.00012473858,0.0015671579,0.001567154,0.0010726657,1,1,120,0
4337453346,4337452327,0.05648545,-0.0071580606,0.13544099,0.89195365,0.014732942,-0.029879257,-0.450898,-0.0013125542,0.0021976046,-0.0014205487,0.006177535,-0.0002698809,-7.900667e-06,0.00051172246,0.0005117224,0.0004263607,1.5629508e-05,1.5967644e-05,0.000124836,0.001591868,0.001591864,0.0010850654,1,1,120,0
4337463418,4337462318,0.05648585,-0.0071344078,0.13542946,0.8919524,0.0147362705,-0.029883018,-0.45090002,-0.0009138975,0.001953792,-0.0012693731,0.0009140731,-0.00036628018,-0.0004675665,0.0005258294,0.00052582927,0.0004363235,1.5661946e-05,1.6000004e-05,0.00012493387,0.0016167626,0.0016167586,0.0010974696,1,1,120,0
4337473497,4337472301,0.056488294,-0.0071130167,0.13541937,0.8919512,0.014718901,-0.029875856,-0.45090348,-0.0008498648,0.0018339223,-0.0012197875,-0.0037781587,-0.00028917033,-0.00063748524,0.0005403068,0.0005403067,0.0004465048,1.5694519e-05,1.6032118e-05,0.00012503199,0.0016418772,0.001641874,0.0011098759,1,1,120,0
4337483372,4337482289,0.056491915,-0.007092976,0.13540757,0.89195114,0.014725365,-0.029884802,-0.45090264,-0.0007047612,0.0017863977,-0.0014481958,0.0019582075,-0.0009944898,0.00013456012,0.0005551612,0.0005551611,0.00045690715,1.5727e-05,1.6064867e-05,0.00012512966,0.0016671261,0.0016671228,0.0011222843,1,1,120,0
4337493342,4337492276,0.05649571,-0.007072153,0.13539597,0.8919493,0.014767595,-0.029907783,-0.45090333,-0.00089404726,0.0019152528,-0.0012441558,0.009611217,-0.00028657637,-0.0004614238,0.00057039876,0.00057039864,0.00046753304,1.5759577e-05,1.6097762e-05,0.00012522726,0.0016925625,0.0016925596,0.0011346949,1,1,120,0
4337504564,4337502263,0.05649741,-0.0070502763,0.13538781,0.89194894,0.01474312,-0.029894104,-0.45090583,-0.00093446346,0.0022724203,-0.0008572449,-0.005628342,0.00024207111,-0.00036719916,0.0005535901,0.00055358995,0.00045654856,1.5715133e-05,1.6053275e-05,0.00012516748,0.0016586491,0.0016586464,0.0011183512,1,1,120,0
4337513918,4337512250,0.0564987,-0.007024005,0.13538049,0.8919508,0.014718434,-0.02988023,-0.45090413,-0.001122232,0.0028589836,-0.0011690324,-0.0056653675,0.00028589673,0.0005780088,0.00053812086,0.0005381208,0.0004462758,1.5675318e-05,1.601294e-05,0.00012510807,0.001628061,0.0016280586,0.0011033918,1,1,120,0
4337523309,4337522237,0.05649976,-0.006992015,0.13537067,0.8919507,0.014737151,-0.029891632,-0.45090276,-0.0010362003,0.0034765555,-0.0012606799,0.004374443,-0.0003200276,0.0001750311,0.00055281585,0.0005528158,0.0004565982,1.5707816e-05,1.6046271e-05,0.00012520517,0.0016532227,0.0016532203,0.0011157992,1,1,120,0
4337533289,4337532224,0.056499626,-0.006955341,0.13536082,0.8919518,0.014748549,-0.029893821,-0.4509001,-0.0012206439,0.0038135012,-0.0011846041,0.0022404687,0.0006752756,0.00051473745,0.00056789065,0.0005678906,0.00046714282,1.5740457e-05,1.6078864e-05,0.00012530299,0.0016785135,0.001678511,0.0011282087,1,1,120,0
4337543864,4337542211,0.05649783,-0.0069153667,0.13535231,0.89195186,0.014703618,-0.029869158,-0.45090315,-0.0014849345,0.004345086,-0.0010861288,-0.010275913,0.00036236076,-0.0003375832,0.00055119727,0.00055119715,0.00045611392,1.5697926e-05,1.6035454e-05,0.00012524362,0.0016457831,0.0016457806,0.0011122882,1,1,120,0
4337553852,4337552198,0.05649249,-0.006870391,0.13534293,0.89195234,0.014667074,-0.029850256,-0.45090464,-0.001909747,0.0048922016,-0.0012846527,-0.008249534,9.970628e-05,-5.5541623e-05,0.00053584337,0.00053584325,0.0004458103,1.565974e-05,1.599716e-05,0.00012518383,0.0016162936,0.0016162909,0.0010977451,1,1,120,0
4337563186,4337562185,0.056481093,-0.006821712,0.13533029,0.8919539,0.0147109525,-0.029865686,-0.45089906,-0.0025636607,0.005037558,-0.00155981,0.009255423,0.0012579707,0.0009173897,0.0005503894,0.0005503893,0.000456055,1.569231e-05,1.6030415e-05,0.00012528096,0.0016413531,0.00164135,0.0011101492,1,1,120,0
4337574479,4337572172,0.05646324,-0.0067753987,0.1353198,0.8919569,0.01475093,-0.02988476,-0.4508905,-0.0032891678,0.0045635607,-0.0010800585,0.008901901,0.00027268718,0.0016237405,0.00053506705,0.00053506694,0.0004457286,1.5654747e-05,1.5992719e-05,0.00012522117,0.00161217,0.0016121668,0.0010957614,1,1,120,0
4337583282,4337582161,0.056441788,-0.006736723,0.1353127,0.8919579,0.014678161,-0.029850662,-0.45089328,-0.0030619593,0.003696184,-0.0009915355,-0.016096087,-0.00045453684,-7.203869e-05,0.0005495588,0.0005495586,0.00045594483,1.568718e-05,1.6024842e-05,0.00012531955,0.0016371951,0.0016371914,0.0011081676,1,1,120,0
4337593761,4337592146,0.056427892,-0.006707024,0.13530628,0.8919609,0.01468004,-0.029847763,-0.45088735,-0.0021157311,0.0028571228,-0.0012196071,9.805629e-05,0.0007516003,0.0013169099,0.00053427054,0.00053427037,0.00044559978,1.565029e-05,1.5987996e-05,0.00012525938,0.0016084407,0.0016084366,0.001093929,1,1,120,0
4337603723,4337602134,0.05642486,-0.0066858926,0.13529755,0.89196265,0.014695214,-0.02985834,-0.45088264,-0.00077244634,0.0023126863,-0.001208566,0.0036859114,-0.00046460915,0.0009404509,0.00052016677,0.00052016653,0.0004359186,1.5617063e-05,1.5954805e-05,0.00012519963,0.0015824127,0.0015824084,0.001080915,1,1,120,0
