timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
7460152502,7460152262,0.0,0.0,-0.001
7460153802,7460153510,0.0,0.0,-0.001
7460157512,7460157258,0.0,0.0,-0.001
7460166243,7460165995,0.0,0.0,-0.001
7460167490,7460167244,0.0,0.0,-0.001
7460176290,7460175983,0.0,0.0,-0.001
7460178726,7460178480,0.0,0.0,-0.001
7460186211,7460185971,0.0,0.0,-0.001
7460188708,7460188467,0.0,0.0,-0.001
7460192448,7460192213,0.0,0.0,-0.001
7460199948,7460199704,0.0,0.0,-0.001
7460202435,7460202201,0.0,0.0,-0.001
7460211203,7460210940,0.0,0.0,-0.001
7460213721,7460213437,0.0,0.0,-0.001
7460219911,7460219679,0.0,0.0,-0.001
7460223666,7460223425,0.0,0.0,-0.001
7460227464,7460227170,0.0,0.0,-0.001
7460234914,7460234661,0.0,0.0,-0.001
7460237396,7460237158,0.0,0.0,-0.001
7460246137,7460245897,0.0,0.0,-0.001
7460248628,7460248394,0.0,0.0,-0.001
7460254878,7460254636,0.0,0.0,-0.001
7460258685,7460258382,0.0,0.0,-0.001
7460262363,7460262127,0.0,0.0,-0.001
7460269857,7460269618,0.0,0.0,-0.001
7460272351,7460272115,0.0,0.0,-0.001
7460279845,7460279606,0.0,0.0,-0.001
7460283590,7460283351,0.0,0.0,-0.001
7460289857,7460289594,0.0,0.0,-0.001
7460293580,7460293339,0.0,0.0,-0.001
7460297322,7460297084,0.0,0.0,-0.001
7460306069,7460305824,0.0,0.0,-0.001
7460307325,7460307072,0.0,0.0,-0.001
7460316058,7460315812,0.0,0.0,-0.001
7460318572,7460318309,0.0,0.0,-0.001
7460326077,7460325799,0.0,0.0,-0.001
7460328558,7460328303,0.0,0.0,-0.001
7460332278,7460332041,0.0,0.0,-0.001
7460339763,7460339532,0.0,0.0,-0.001
7460342281,7460342038,0.0,0.0,-0.001
7460349759,7460349520,0.0,0.0,-0.001
7460353504,7460353267,0.0,0.0,-0.001
7460361004,7460360758,0.0,0.0,-0.001
7460363545,7460363267,0.0,0.0,-0.001
7460367259,7460366999,0.0,0.0,-0.001
7460375982,7460375741,0.0,0.0,-0.001
7460377241,7460376986,0.0,0.0,-0.001
7460384709,7460384477,0.0,0.0,-0.001
7460388489,7460388223,0.0,0.0,-0.001
7460397218,7460396963,0.0,0.0,-0.001
7460398455,7460398214,0.0,0.0,-0.001
7460402194,7460401956,0.0,0.0,-0.001
7460409683,7460409446,0.0,0.0,-0.001
7460413444,7460413192,0.0,0.0,-0.001
7460419675,7460419435,0.0,0.0,-0.001
7460423458,7460423180,0.0,0.0,-0.001
7460430975,7460430673,0.0,0.0,-0.001
7460433411,7460433167,0.0,0.0,-0.001
7460437179,7460436925,0.0,0.0,-0.001
7460445933,7460445652,0.0,0.0,-0.001
7460448397,7460448149,0.0,0.0,-0.001
7460455898,7460455640,0.0,0.0,-0.001
