timestamp,timestamp_sample,position[0],position[1],position[2],q[0],q[1],q[2],q[3],velocity[0],velocity[1],velocity[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],position_variance[0],position_variance[1],position_variance[2],orientation_variance[0],orientation_variance[1],orientation_variance[2],velocity_variance[0],velocity_variance[1],velocity_variance[2],pose_frame,velocity_frame,reset_counter,quality
5696514564,5696514559,-0.17147744,0.06376511,-0.47557068,0.017436707,-0.050814,0.032157086,-0.998038,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5696530671,5696530667,-0.17135516,0.06516837,-0.47949812,0.013952389,-0.058288388,0.036426686,-0.9975375,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5696538295,5696538290,-0.17149752,0.06478708,-0.48057625,0.012061064,-0.0611597,0.033442687,-0.9974947,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5696546075,5696546070,-0.17177989,0.06328387,-0.48064864,0.017464453,-0.046559684,0.03275718,-0.99822545,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5696555508,5696555502,-0.1718597,0.06326873,-0.48189873,0.017069103,-0.046989545,0.032062203,-0.9982348,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5696564760,5696564754,-0.17191236,0.063263655,-0.48307002,0.016658846,-0.046606638,0.03214488,-0.998257,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5696571295,5696571289,-0.17198475,0.06377211,-0.4844814,0.01571896,-0.050247,0.032553177,-0.99808234,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5696580305,5696580299,-0.17179325,0.064639054,-0.48636475,0.0121426685,-0.058614124,0.029143741,-0.9977814,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5696587304,5696587298,-0.17197633,0.06420999,-0.48701617,0.013759546,-0.053261466,0.02756868,-0.9981051,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5696598303,5696598297,-0.17209077,0.0639561,-0.48768795,0.0150540825,-0.050709434,0.029233696,-0.998172,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5696604297,5696604291,-0.17220409,0.06350342,-0.48830986,0.015608378,-0.047456756,0.031630177,-0.99825037,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5696614194,5696614188,-0.17228363,0.06348128,-0.4890857,0.015378551,-0.046912998,0.031790473,-0.9982745,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
5696622330,5696622290,-0.17240982,0.063436106,-0.48980343,0.014912837,-0.047346544,0.03213733,-0.99825,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
