timestamp,timestamp_sample,position[0],position[1],position[2],q[0],q[1],q[2],q[3],velocity[0],velocity[1],velocity[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],position_variance[0],position_variance[1],position_variance[2],orientation_variance[0],orientation_variance[1],orientation_variance[2],velocity_variance[0],velocity_variance[1],velocity_variance[2],pose_frame,velocity_frame,reset_counter,quality
5696523559,5696522511,-0.17575121,0.06519358,-0.4521112,-0.6326412,-0.011774988,0.023059456,-0.7740121,-0.02269973,0.004053695,-0.24597344,0.00012687493,-0.0003097335,1.6555536e-05,0.00042567274,0.00042476584,0.0003640919,1.896845e-05,1.7118242e-05,0.0020013074,0.001457394,0.001449375,0.0010105099,1,1,9,0
5696533861,5696532498,-0.17598689,0.065208085,-0.455856,-0.63247406,-0.011784299,0.023052212,-0.7741487,-0.022943022,0.0039781607,-0.24680656,0.0014728785,-0.00023562407,0.00018274804,0.00041915028,0.00041826925,0.00035922142,1.8955921e-05,1.7101533e-05,0.0020020131,0.0014469458,0.0014390092,0.0010049692,1,1,9,0
5696544115,5696542486,-0.17622186,0.065221295,-0.45960122,-0.63230574,-0.011787538,0.023057684,-0.7742861,-0.023143562,0.0038067554,-0.2476287,-0.0012547537,-0.00091536896,0.00046351194,0.00041300163,0.00041214417,0.00035459144,1.8945291e-05,1.7092461e-05,0.0020027554,0.0014374134,0.001429549,0.0009998648,1,1,9,0
5696553544,5696552474,-0.17645793,0.06523402,-0.46331298,-0.6321362,-0.011789347,0.023061886,-0.7744243,-0.023196831,0.0038690865,-0.24848332,-0.0012252771,-0.00053593423,0.00070904684,0.0004244875,0.0004235792,0.00036289712,1.8979892e-05,1.712496e-05,0.0020035454,0.0014614153,0.0014533295,0.0010122571,1,1,9,0
5696564073,5696562461,-0.17669249,0.06524759,-0.46702337,-0.63196963,-0.011800797,0.023052499,-0.77456045,-0.023646561,0.0038936185,-0.24941747,0.00208398,-0.00029923985,-0.00015290339,0.00041806285,0.00041718007,0.0003581033,1.8967485e-05,1.7111648e-05,0.002004379,0.0014509861,0.0014429794,0.0010067417,1,1,9,0
5696574332,5696572449,-0.17693008,0.06526211,-0.47070217,-0.63180184,-0.011804271,0.02304877,-0.77469724,-0.023856716,0.0038967666,-0.25016457,0.0002127575,0.00021688163,0.00012367268,0.0004297112,0.00042877631,0.00036650428,1.900138e-05,1.7143238e-05,0.0020052588,0.0014750831,0.0014668466,0.0010191351,1,1,9,0
5696583788,5696582437,-0.17716527,0.06527483,-0.47437602,-0.6316369,-0.011805127,0.023049911,-0.77483183,-0.02390705,0.0039290525,-0.25095615,-0.0008391528,-6.4191336e-06,0.000516038,0.00042301192,0.00042210444,0.0003615478,1.8988338e-05,1.7132728e-05,0.002006176,0.0014638404,0.0014556971,0.0010132273,1,1,9,0
5696593785,5696592424,-0.17739731,0.0652889,-0.478045,-0.63147753,-0.011813595,0.023039917,-0.7749617,-0.024012253,0.00405017,-0.2516375,0.0018796232,0.00020695745,0.00012719925,0.00041669447,0.000415812,0.00035683357,1.8976189e-05,1.7118085e-05,0.0020071424,0.0014535313,0.0014454684,0.0010077651,1,1,9,0
5696603581,5696602411,-0.17763057,0.065303616,-0.48168164,-0.63132226,-0.011819814,0.023037454,-0.77508837,-0.02419331,0.004077145,-0.25229838,0.0004651489,-0.00041220713,0.00022278613,0.0004283333,0.00042739854,0.00036522173,1.9010155e-05,1.7149552e-05,0.002008154,0.0014776785,0.0014693877,0.0010201588,1,1,9,0
5696613404,5696612399,-0.17786518,0.06531965,-0.48528746,-0.6311718,-0.011821555,0.02303176,-0.7752109,-0.024204383,0.004152715,-0.25298998,0.00042248666,0.0006830792,9.047176e-05,0.00044030574,0.00043931635,0.000373812,1.9041896e-05,1.7182967e-05,0.0020092088,0.0015020139,0.0014934915,0.0010325521,1,1,9,0
5696623470,5696622387,-0.17809942,0.06533587,-0.48886332,-0.6310216,-0.011829853,0.02302242,-0.77533334,-0.024212375,0.0040060123,-0.25363615,0.001868425,0.00010701863,0.0011205388,0.00045262027,0.00045157387,0.00038260868,1.907519e-05,1.7213895e-05,0.002010309,0.0015265133,0.0015177574,0.0010449501,1,1,9,0
5696633477,5696632374,-0.17833456,0.065351866,-0.49240908,-0.6308784,-0.011838456,0.023025593,-0.77544975,-0.024357507,0.0040138885,-0.25428402,-2.8116297e-05,-0.0015244054,0.0004163059,0.00046528177,0.00046417592,0.00039161334,1.9109842e-05,1.7243892e-05,0.0020114526,0.0015511739,0.0015421775,0.0010573502,1,1,9,0
