timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],control[8],control[9],control[10],control[11],reversible_flags
6436208361,6436208078,0.0020000003,1.6325827e-10,0.0020000003,1.1364713e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436215850,6436215569,0.0020000003,1.0656462e-09,0.0019999994,1.11954924e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436218345,6436218067,0.0020000022,2.3462485e-09,0.0019999961,1.116183e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436225841,6436225561,0.0020000008,0.0,0.0020000008,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436228334,6436228053,0.0019999985,2.9863383e-09,0.0019999973,1.1356208e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436232081,6436231798,0.0020000006,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436239578,6436239289,0.0020000003,1.0349966e-09,0.0019999994,1.2741291e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436243330,6436243038,0.002000002,3.1594432e-09,0.0019999952,1.2874328e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436249561,6436249277,0.0020000003,1.0058879e-09,0.0019999994,1.27461305e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436253316,6436253027,0.0020000006,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436260791,6436260513,0.0020000006,1.0648966e-09,0.0019999994,1.1945103e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436263306,6436263009,0.0020000006,5.702611e-10,0.0019999999,1.1815484e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436267084,6436266758,0.002000002,2.287475e-09,0.0019999961,1.1727525e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436275778,6436275495,0.0019999987,2.4911968e-09,0.0019999996,1.1732566e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436278267,6436277991,0.0019999982,1.5307702e-09,0.0020000006,1.1732832e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436284516,6436284233,0.0020000006,1.6472439e-09,0.0019999987,1.1674434e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436288256,6436287978,0.0019999982,8.321964e-10,0.0019999975,1.1814676e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436295754,6436295469,0.0020000003,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436299494,6436299214,0.0020000006,0.0,0.0020000008,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436301988,6436301711,0.0020000003,3.664922e-10,0.0019999999,1.18575965e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436309477,6436309202,0.0020000006,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436313228,6436312947,0.0019999987,0.0,0.0019999985,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436319470,6436319190,0.0020000022,2.9856881e-09,0.0019999957,1.2006365e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436323220,6436322935,0.0020000022,2.6362474e-09,0.001999996,1.2201051e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436330714,6436330426,0.0020000022,2.2870752e-09,0.0019999961,1.2127426e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436335701,6436335420,0.0019999985,1.6468104e-09,0.0020000008,1.2108021e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436336955,6436336668,0.0020000003,0.0,0.0020000003,6.1003503e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
6436345688,6436345407,0.0020000003,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436348174,6436347904,0.0020000006,1.3276344e-10,0.0020000003,1.275572e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436355677,6436355396,0.0019999966,2.4038695e-09,0.0019999999,1.17483644e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436358169,6436357892,0.0020000003,1.0073216e-09,0.0019999994,1.1312472e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436365663,6436365382,0.0020000006,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436369421,6436369128,0.0020000022,1.4731524e-09,0.001999997,1.1142937e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436371895,6436371624,0.0020000003,1.00756e-09,0.0019999994,1.1074072e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436379397,6436379116,0.0020000022,2.3465867e-09,0.0019999961,1.08236215e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436383134,6436382860,0.0020000003,0.0,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436389381,6436389103,0.0020000006,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436393128,6436392848,0.0020000022,1.4738245e-09,0.001999997,1.0470855e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436400629,6436400340,0.002,1.1825254e-09,0.001999999,1.0731693e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436405617,6436405332,0.0020000003,7.1633205e-10,0.0019999994,1.1263719e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436406863,6436406581,0.0019999985,3.0154756e-09,0.0019999992,1.1322651e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436415645,6436415322,0.0020000006,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436418098,6436417817,0.002,8.900582e-10,0.0019999994,1.216054e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436425599,6436425308,0.0020000022,1.7040196e-09,0.0019999968,1.3106377e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436428087,6436427804,0.0020000022,1.761716e-09,0.0019999966,1.3617676e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436435580,6436435295,0.0020000003,7.309389e-11,0.0020000003,1.4217598e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436439332,6436439040,0.0019999985,2.9836038e-09,0.0019999994,1.4090741e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436441818,6436441538,0.0020000006,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436449321,6436449028,0.002,4.2309933e-10,0.0019999999,1.3458127e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436453052,6436452773,0.0020000024,3.0137186e-09,0.0019999957,1.30796814e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436459305,6436459015,0.0020000022,2.40302e-09,0.0019999961,1.2597907e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436463041,6436462761,0.0020000003,1.327318e-10,0.0020000003,1.27873545e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436470542,6436470256,0.002000002,3.1588014e-09,0.0019999952,1.3516134e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436475532,6436475245,0.0020000003,0.0,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436478044,6436477745,0.0020000024,2.9259446e-09,0.0019999957,1.3542188e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436485516,6436485233,0.0020000022,1.8497369e-09,0.0019999966,1.2908239e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436488004,6436487730,0.0020000006,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436495507,6436495221,0.0019999982,7.158364e-10,0.0019999978,1.1759375e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436498005,6436497717,0.0019999985,1.414658e-09,0.0020000008,1.1429748e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436505504,6436505208,0.001999999,0.0,0.001999999,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436509239,6436508959,0.0020000022,1.473978e-09,0.001999997,1.0317296e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436512989,6436512698,0.0019999982,1.2994653e-09,0.0020000008,1.02070175e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436519217,6436518941,0.0019999982,3.0747045e-09,0.001999999,1.0301567e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436522982,6436522686,0.0020000003,1.3506694e-10,0.0020000003,1.04522085e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436530469,6436530177,0.0019999982,2.5794797e-09,0.0019999994,1.0761144e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436532997,6436532674,0.0020000024,1.2695546e-09,0.0019999973,1.101394e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436540450,6436540165,0.0020000006,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436545448,6436545158,0.002000002,1.5016902e-09,0.0019999968,1.1708939e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436547936,6436547655,0.0020000024,1.7055216e-09,0.0019999968,1.16043355e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436555428,6436555146,0.0020000008,0.0,0.0020000008,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436557938,6436557643,0.0020000027,0.0,0.002000001,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436565426,6436565134,0.0019999985,3.667391e-10,0.0019999999,1.1610679e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436567917,6436567630,0.0020000038,1.5310454e-09,0.0019999968,1.1457581e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436575406,6436575121,0.002000002,3.1323035e-09,0.0019999952,1.09102345e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436579147,6436578866,0.0020000003,5.419132e-10,0.0019999999,1.10595855e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436582889,6436582611,0.0020000022,9.489619e-10,0.0019999994,1.1464451e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436589140,6436588858,0.0019999985,2.403731e-09,0.0019999999,1.1886884e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436592896,6436592599,0.0020000006,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436600374,6436600090,0.0019999982,1.355355e-09,0.0020000008,1.2525012e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436602863,6436602587,0.0020000003,5.403021e-10,0.0019999999,1.2670677e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436610369,6436610078,0.002000002,1.5293127e-09,0.0019999968,1.319039e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436615359,6436615071,0.0020000003,8.8935487e-10,0.0019999994,1.2863889e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436617842,6436617568,0.0020000003,1.3304535e-10,0.0019999985,1.2473795e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436626595,6436626308,0.002,3.085018e-10,0.0019999999,1.16403154e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436627854,6436627558,0.0020000006,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436635355,6436635053,0.0020000003,7.59987e-11,0.0020000003,1.1312791e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436637815,6436637543,0.0020000006,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436645328,6436645034,0.0020000022,2.9271316e-09,0.0019999957,1.2355174e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436649074,6436648779,0.0020000024,0.0,0.0020000008,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436652805,6436652525,0.0020000006,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436659046,6436658767,0.002000004,1.7628412e-09,0.0019999966,1.2492479e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436662794,6436662512,0.0020000006,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436670294,6436670003,0.0020000008,0.0,0.002000001,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436674043,6436673748,0.0020000003,0.0,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436680289,6436679990,0.0020000003,2.4980903e-10,0.002,1.2125445e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436685270,6436684984,0.0020000022,1.2977406e-09,0.001999999,1.19317455e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436687754,6436687481,0.0020000022,2.3455724e-09,0.0019999961,1.1837769e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436695260,6436694972,0.0020000006,6.5787026e-10,0.0019999996,1.1517849e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436697761,6436697472,0.0020000003,4.2524198e-10,0.0019999999,1.1315485e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436705242,6436704959,0.0020000003,5.422251e-10,0.0019999999,1.0747663e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436708990,6436708704,0.0020000006,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436715230,6436714947,0.0020000006,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436718966,6436718692,0.0020000006,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436722714,6436722437,0.0019999985,2.2010467e-09,0.0019999999,1.0844421e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436728963,6436728680,0.0020000003,0.0,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436732711,6436732425,0.0020000003,1.1824979e-09,0.0019999992,1.0759182e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436740199,6436739916,0.0019999987,1.2114695e-09,0.0020000013,1.0891376e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436745200,6436744910,0.0020000006,0.0,0.0019999987,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436750188,6436749904,0.0020000024,0.0,0.0019999987,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436755180,6436754897,0.0020000022,3.1587954e-09,0.0019999952,1.3522152e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436757670,6436757394,0.0019999985,1.7907926e-09,0.0020000003,1.36448994e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436765184,6436764885,0.0020000024,1.2373287e-09,0.0019999973,1.4136036e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436767655,6436767381,0.0020000003,1.4710738e-11,0.0020000003,1.4393093e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436775152,6436774872,0.0019999985,0.0,0.0020000003,1.4544485e-13,nan,nan,nan,nan,nan,nan,nan,nan,0
6436778899,6436778617,0.0020000022,0.0,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436785151,6436784860,0.0020000022,1.7608145e-09,0.0019999966,1.4519191e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436788881,6436788605,0.0020000003,7.7133394e-10,0.0019999994,1.4469504e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436792635,6436792351,0.0020000003,0.0,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436798872,6436798592,0.0020000003,0.0,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436802610,6436802338,0.0020000003,4.8058624e-10,0.0019999999,1.4178861e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436810111,6436809829,0.0019999966,2.227101e-09,0.001999998,1.389398e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436815117,6436814823,0.0020000022,0.0,0.0019999985,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436820102,6436819817,0.0020000022,2.5183713e-09,0.0019999961,1.3661917e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436825101,6436824810,0.0020000003,1.3239376e-10,0.0020000003,1.3125391e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436827615,6436827308,0.0020000008,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436835083,6436834798,0.0019999982,1.3560318e-09,0.0020000008,1.1848151e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436837567,6436837294,0.0019999985,1.5016767e-09,0.0020000006,1.1722519e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436847564,6436847282,0.0019999985,0.0,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436848821,6436848531,0.0020000003,6.286495e-10,0.0019999999,1.1634737e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436855054,6436854779,0.0019999987,2.4042506e-09,0.0019999999,1.1367412e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436858812,6436858518,0.002000002,1.3566241e-09,0.001999997,1.12559025e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436862542,6436862264,0.0020000022,2.346101e-09,0.0019999961,1.13092695e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436870034,6436869754,0.0020000022,1.4141225e-09,0.001999997,1.1965172e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436872527,6436872254,0.002,2.4981195e-10,0.002,1.21225235e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436880017,6436879741,0.0019999985,0.0,0.0019999987,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436885017,6436884736,0.0020000006,1.6169921e-10,0.0020000003,1.2923768e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436890022,6436889734,0.002,0.0,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436894996,6436894723,0.0020000006,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436897490,6436897220,0.0020000003,9.460762e-10,0.0019999994,1.4350205e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436905001,6436904711,0.0020000003,1.4521916e-10,0.0020000003,2.999944e-13,nan,nan,nan,nan,nan,nan,nan,nan,0
6436907478,6436907207,0.0020000003,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436914976,6436914698,0.0020000022,3.0553777e-09,0.0019999952,5.245613e-13,nan,nan,nan,nan,nan,nan,nan,nan,0
6436918708,6436918443,0.0020000022,2.647936e-09,0.001999996,5.1241563e-13,nan,nan,nan,nan,nan,nan,nan,nan,0
6436926206,6436925934,0.0020000003,9.309427e-10,0.0019999994,3.798871e-13,nan,nan,nan,nan,nan,nan,nan,nan,0
6436928697,6436928431,0.0020000003,0.0,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436936190,6436935922,0.0019999985,1.9357278e-09,0.0020000003,1.4228769e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436939959,6436939667,0.0019999985,1.3541699e-09,0.0020000008,1.3710198e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436942438,6436942164,0.0020000006,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436949938,6436949655,0.0019999985,1.8210176e-09,0.0020000003,1.2523756e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436953671,6436953400,0.0020000006,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436959913,6436959642,0.0019999985,7.5202525e-11,0.0019999985,1.2108963e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436964924,6436964636,0.0020000003,8.3188595e-10,0.0019999994,1.2125119e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436967405,6436967133,0.0020000006,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6436974915,6436974624,0.0020000024,1.2100634e-09,0.0019999973,1.2297545e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436977392,6436977120,0.0019999982,1.5882626e-09,0.0020000003,1.2448015e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436984896,6436984611,0.0020000024,1.4709408e-09,0.001999997,1.3354545e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436988629,6436988356,0.0020000006,5.974465e-10,0.0019999999,1.3733965e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436994879,6436994602,0.0020000003,4.804334e-10,0.0019999999,1.43316765e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6436998631,6436998344,0.0020000022,1.3535725e-09,0.001999997,1.4307585e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6437002367,6437002092,0.002000002,1.6156484e-09,0.0019999966,1.4166073e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6437009856,6437009580,0.0020000003,7.7237805e-10,0.0019999994,1.3425381e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6437012368,6437012078,0.0020000022,1.8201766e-09,0.0019999966,1.3364747e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6437019843,6437019567,0.0020000006,0.0,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6437024845,6437024562,0.0020000003,1.907638e-10,0.0020000003,1.2963016e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6437029832,6437029555,0.0020000006,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6437034823,6437034549,0.0020000022,1.2964404e-09,0.001999997,1.3231962e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6437041062,6437040791,0.0020000022,1.9950954e-09,0.0019999966,1.3068878e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6437044811,6437044537,0.0020000003,0.0,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6437047311,6437047034,0.0020000003,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6437054805,6437054524,0.0020000003,7.428765e-11,0.0020000003,1.3023839e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6437058543,6437058270,0.0019999985,3.1011302e-09,0.001999999,1.2979557e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
6437066033,6437065760,0.0020000003,0.0,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
